,Country Code,Year,GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),"Central government debt, total (% of GDP)","Population, total","Population, female (% of total population)","Inflation, consumer prices (annual %)",Real interest rate (%),Deposit interest rate (%),Lending interest rate (%),Country Name,Country,Continent
5376,GNQ,1993,136047906.24540824,11.033213037527673,261.51190276222377,6.998986661737945,0.0,520236.0,50.6345197179741,5.4522847373328,0.0,7.75,0.0,Equatorial Guinea,Equatorial Guinea,Africa
5377,GRC,1993,108809059155.76695,-1.5999996921832604,10401.98301460955,-2.1771501798919957,0.0,10460415.0,50.3944216661976,14.4112644439348,0.0,0.0,0.0,Greece,Greece,Europe
5378,GRD,1993,309812185.1851852,-1.958815581437463,3032.2314621787086,-3.0459977327517294,0.0,102173.0,50.0719368130524,2.80859916782245,9.765036457778004,3.88049028993573,11.8323783953494,Grenada,Grenada,North America
5380,GTM,1993,11400017301.458664,3.9271319450402444,1164.38166999029,1.3098623565803962,13.622508120337407,9790619.0,50.1707406974951,11.8196901746257,0.0,0.0,0.0,Guatemala,Guatemala,North America
5381,GUY,1993,454101382.4884793,8.175105493040235,607.7463432792497,7.857901069346568,0.0,747189.0,50.4624666583689,0.0,2.062071715139015,12.2575,19.3625,Guyana,Guyana,South America
5384,HND,1993,4926728932.950691,6.495718208188592,896.2836896593318,3.5495743446923456,0.0,5496841.0,49.4909530765034,10.748646716372,10.053068510557186,11.6,22.0583333333333,Honduras,Honduras,North America
5386,HTI,1993,1878253818.0327542,-5.426295992153825,255.68597320870498,-7.2307553743077335,0.0,7345940.0,50.4777332785185,29.7059715065173,0.0,0.0,0.0,Haiti,Haiti,North America
5387,HUN,1993,40124916940.59447,-0.5761085177665564,3873.9877227976676,-0.4626652215713989,86.11350849267532,10357523.0,52.118601725275,22.4642346133809,3.4190284757562814,15.0360138334626,25.425,Hungary,Hungary,Europe
5392,IDN,1993,158006700301.5332,6.496408118477916,824.0791489948077,4.730771665240766,37.49759685216441,191737287.0,49.7830899213673,9.67189338180118,1.2035731245808223,14.5475,20.5866666666667,Indonesia,Indonesia,Asia
5394,IND,1993,279295648982.52924,4.750776217769243,301.5007912085098,2.627465860668778,51.75980828867473,926351297.0,48.3202561975794,6.32689048779864,5.814776512130363,0.0,16.25,India,India,Asia
5395,IRL,1993,52417477613.67601,2.69260958134241,14657.06155498047,2.1805910453784634,0.0,3576261.0,50.2887159094114,1.4694208843173,0.0,0.0,0.0,Ireland,Ireland,Europe
5397,IRQ,1993,1031944881.1318939,30.289829489034076,53.48023499868696,24.144319780127347,0.0,19295818.0,50.5848883939515,207.692307692309,0.0,0.0,0.0,Iraq,Iraq,Asia
5398,ISL,1993,6218581531.643473,0.0,23579.79536124172,0.0,43.06175493182784,263725.0,49.8510980100935,4.04285291076947,0.0,0.0,14.1083333333333,Iceland,Iceland,Europe
5399,ITA,1993,1064958075550.6337,-0.8528057638318671,18738.763896913206,-0.9134017219412982,0.0,56831821.0,51.5258964856599,4.62673468331298,10.340071283103576,0.0,14.6278333333333,Italy,Italy,Europe
5400,JAM,1993,5440075675.740674,9.41710256708754,2212.256411485629,8.327497665843552,112.19717510794123,2459062.0,50.7683824157341,22.069949418529202,-5.9518011154683395,27.7149707803369,43.7116666666667,Jamaica,Jamaica,North America
5401,JOR,1993,5606400221.692687,4.486989779857552,1375.5475291087346,-0.8676954528312137,125.60961795901555,4075759.0,47.8914234134059,3.31666666666706,0.0,0.0,0.0,Jordan,Jordan,Asia
5402,JPN,1993,4536940479038.254,-0.45921971615079826,36345.24412627077,-0.7813762281365939,42.115941833641294,124829000.0,50.854219123168,1.24304589707924,4.312357954897857,2.144,4.86355555555556,Japan,Japan,Asia
5403,KAZ,1993,23409260879.94272,-9.200000002033079,1429.0781770090214,-8.876154411334412,0.0,16380672.0,51.8701658810519,0.0,0.0,0.0,0.0,Kazakhstan,Kazakhstan,Asia
5404,KEN,1993,5751786642.558715,0.3531972562272472,226.52115434605204,-2.5560334283153594,0.0,25391830.0,50.4770156384947,45.9788813036218,3.41347240700281,0.0,29.9891666666667,Kenya,Kenya,Africa
5406,KIR,1993,46920900.88129692,0.8695652173912976,593.2370864842264,-0.650626477690821,0.0,79093.0,50.6188916844727,0.0,0.0,0.0,0.0,Kiribati,Kiribati,Oceania
5409,KWT,1993,23941391390.728477,33.99046755590078,14477.951066116655,31.315592770227056,0.0,1653645.0,44.1294836558028,0.382541365165916,16.563180304560024,7.0725,7.95333333333333,Kuwait,Kuwait,Asia
5412,LBN,1993,7941744492.235954,10.765669797188892,2079.6461744057433,8.636993182688954,0.0,3818796.0,50.7430352393791,0.0,3.0344908964582555,15.56,28.5283333333333,Lebanon,Lebanon,Asia
5413,LBY,1993,30660029871.183315,0.0,6745.925687338599,0.0,0.0,4544970.0,46.7292413371265,11.0735532720389,0.0,5.5,7.0,Libya,Libya,Africa
5418,LIE,1993,1673085244.6878996,4.332101205610741,55747.2092725543,2.8337960070362413,0.0,30012.0,50.3565240570438,0.0,0.0,0.0,0.0,Liechtenstein,Liechtenstein,Europe
5419,LKA,1993,10338679635.76159,6.900063251494743,579.9901970126908,5.693744134394564,96.79781409826549,17825611.0,49.7503619932018,11.7467370174946,0.0,0.0,0.0,Sri Lanka,Sri Lanka,Asia
5422,LSO,1993,835582062.4761685,3.509766477668961,443.1672299948175,2.0291011441730546,0.0,1885478.0,50.8959531747387,13.1356607683724,4.074970707811364,8.0625,15.8333333333333,Lesotho,Lesotho,Africa
5424,LUX,1993,15925521222.014925,4.200650703343996,40066.72425187729,2.8112213084695554,2.9013451458652155,397475.0,50.808299533397,3.58809818535164,0.0,0.0,0.0,Luxembourg,Luxembourg,Europe
5426,MAR,1993,31655473663.834824,-0.7405917003323736,1217.42907714844,-2.311262094145235,74.12313156115002,25806777.0,50.0816006586177,5.18311396030802,0.0,0.0,0.0,Morocco,Morocco,Africa
5427,MCO,1993,2574494355.7335696,-0.9139188018373972,82983.95937769371,-1.648504886016653,0.0,31024.0,52.0887055183084,0.0,0.0,0.0,0.0,Monaco,Monaco,Europe
5428,MDG,1993,4063298919.2868047,2.0999231811086503,312.0789332867493,-1.011340274739652,0.0,13020100.0,49.6716000645156,10.008361204014,14.237744668943947,20.0,25.65,Madagascar,Madagascar,Africa
5429,MDV,1993,322417837.16197103,0.0,1311.46794590889,0.0,45.55156112888159,245845.0,48.264556936281,20.1273593149248,0.0,0.0,0.0,Maldives,Maldives,Asia
5431,MEX,1993,530160763983.50635,2.866999454610749,6118.525863291079,0.9018863873422163,19.24417333086119,86648447.0,50.886528872237,9.75146045357553,-17.248570910350495,16.6858333333333,18.225,Mexico,Mexico,North America
5432,MHL,1993,99461000.0,6.00624066745678,2032.138770840144,3.9941493471710174,0.0,48944.0,48.7495913697287,0.0,0.0,0.0,0.0,Marshall Islands,Marshall Islands,Oceania
5435,MLI,1993,2818281085.0864587,3.17216817730322,296.45801509559857,1.0456939729606631,0.0,9506510.0,49.702803657704,-0.263767884261804,0.0,0.0,0.0,Mali,Mali,Africa
5436,MLT,1993,2709178326.7827063,4.480749358837485,7296.310143553886,3.4424362464507254,66.64051706274402,371308.0,50.4974136621531,4.14481954180488,0.0,0.0,0.0,Malta,Malta,Europe
5437,MMR,1993,3163020043.890808,6.039410226753631,75.69151873868452,4.642523392339655,0.0,41788302.0,49.897557455194,31.83160687276,0.0,9.0,0.0,Myanmar,Myanmar,Asia
5439,MNG,1993,768401634.1545731,-3.168791550278243,338.45655249636417,-4.611123008895234,41.44153010331976,2270311.0,50.2741694860308,268.150488882784,0.0,280.2,0.0,Mongolia,Mongolia,Asia
5440,MOZ,1993,2883161897.4265127,10.94043502972795,202.95018640568532,7.899717187513502,0.0,14206254.0,51.2453247703441,0.0,0.0,0.0,0.0,Mozambique,Mozambique,Africa
5441,MRT,1993,1847353211.3474987,5.873637432421887,825.7936345797432,1.6361154505801494,0.0,2237064.0,49.981135988957,9.37034415971461,5.06684157579013,8.625,17.5833333333333,Mauritania,Mauritania,Africa
5442,MUS,1993,3263363787.165986,5.0820629557426,2973.7936083468226,3.843628000835153,30.225764789802817,1097374.0,49.687183433164,10.5178384472896,6.741531347597788,8.39583333333333,16.5833333333333,Mauritius,Mauritius,Africa
5443,MWI,1993,3013392657.999109,9.691840592890145,293.7822176798664,8.175278671171142,0.0,10257233.0,51.3360864474854,22.7727102336625,1.0340108458317079,0.0,29.5,Malawi,Malawi,Africa
5444,MYS,1993,66894966968.973564,9.894943333770641,3511.5326289218447,6.875763589895996,55.69183595247221,19050077.0,49.3499475093985,3.5365853658539,5.812133911549375,7.02583333333333,10.0308333333333,Malaysia,Malaysia,Asia
5446,NAM,1993,3251188833.145334,-1.5795391591690304,2153.341912518418,-4.71806294927012,0.0,1509834.0,51.5032778437895,0.0,6.939789400333561,9.61166666666667,18.0208333333333,Namibia,Namibia,Africa
5448,NER,1993,3052673849.251811,0.32165547443278797,332.0622156422268,-2.7932111032998534,0.0,9193078.0,49.8915488370707,-1.21503496503494,0.0,0.0,0.0,Niger,Niger,Africa
5449,NGA,1993,56721051402.47319,-2.035118773991357,551.8929192144564,-4.507149255869052,0.0,102775465.0,49.7701829906583,57.1652528349217,-7.052474656441552,23.2416666666667,31.65,Nigeria,Nigeria,Africa
5450,NIC,1993,1756454248.366013,-0.3929359313242031,388.0218518139888,-2.5827475563159794,0.0,4526689.0,50.6057517978372,0.0,-3.189620607688571,14.1198099546655,16.5515890108036,Nicaragua,Nicaragua,North America
5451,NLD,1993,353550169672.5202,1.2575521578357325,23122.410766864487,0.5542496242233312,56.531387879991435,15290368.0,50.585997613547,2.58418448671799,0.0,5.05,0.0,Netherlands,Netherlands,Europe
5452,NOR,1993,120579213712.80359,2.8451827322681282,27963.69790957439,2.234836322426645,31.560753377655626,4311991.0,50.5433270193704,2.28826933193057,0.0,0.0,0.0,Norway,Norway,Europe
5453,NPL,1993,3660041666.6666665,3.8498500262957265,172.09667014445313,1.0898159604315651,63.681538233854354,21267359.0,49.1505362748614,7.50539419087105,0.0,0.0,0.0,Nepal,Nepal,Asia
5454,NZL,1993,46775620817.43266,6.391529452953094,13094.345450263889,5.185310052347148,0.0,3572200.0,50.7512293836544,1.28820776574386,0.0,6.24166666666667,0.0,New Zealand,New Zealand,Oceania
5456,OMN,1993,12493107932.379713,6.042960674614875,6029.876388061263,1.6084753908954212,0.0,2071868.0,41.3018107331162,0.0,15.092779215732396,5.03775,8.89,Oman,Oman,Asia
5458,PAK,1993,51809999353.161354,1.757747697547643,412.6753983224586,-0.8127571649444292,78.91019052211901,125546615.0,48.2107677694058,9.97366476029209,0.0,0.0,0.0,Pakistan,Pakistan,Asia
5459,PAN,1993,8782585400.0,5.455744356758402,3368.2027874219702,3.3075200341420157,0.0,2607499.0,49.6716202000461,0.453930078840379,0.0,5.8975,0.0,Panama,Panama,North America
5460,PER,1993,34832077220.85365,5.24357700773291,1481.3409891592403,3.155013693796647,70.61609845441184,23513882.0,50.1443190027066,48.5799864468885,32.69033995314348,44.1385427725747,94.2383333333333,Peru,Peru,South America
5461,PHL,1993,62036529147.18309,2.1818899856129974,938.7622808360841,-0.19903250876781442,58.833197947956485,66083321.0,49.5462629670201,6.71631104109973,7.3711786138728685,9.60575,14.68275,Philippines,Philippines,Asia
5462,PNG,1993,4974550286.18152,18.202285952729767,1159.1397604293609,13.934696660686868,44.32619013375521,4291588.0,47.239227064667,4.97411430311646,14.136111894359509,3.316875,11.2875,Papua New Guinea,Papua New Guinea,Oceania
5463,POL,1993,96043157272.86205,3.738310294614706,2497.1305593612706,3.474682759540954,0.0,38461408.0,51.3473681771189,36.9641666120718,0.0,0.0,0.0,Poland,Poland,Europe
5466,PRT,1993,95009751901.25919,-2.043276531576936,9534.656363730797,-2.163020612399322,8.245737735362884,9964675.0,51.8759664507061,6.78377994665407,0.0,0.0,0.0,Portugal,Portugal,Europe
5467,PRY,1993,7249533620.30614,4.936359414752815,1652.8043214394002,2.325009420730723,0.0,4386202.0,49.4258130382504,18.2086614173228,0.0,17.3578909090909,0.0,Paraguay,Paraguay,South America
5471,QAT,1993,7156593653.846153,0.0,14724.25917534972,0.0,0.0,486041.0,32.976230400316,-0.8733624454148,0.0,4.075,7.2,Qatar,Qatar,Asia
5472,ROU,1993,26361160449.970394,1.5288344966407692,1158.056327997125,1.6671186096830866,0.0,22763280.0,51.2414324026383,255.166861826698,-43.050710346605534,42.5,86.4,Romania,Romania,Europe
5474,RWA,1993,1971525711.8351052,-8.10869187763035,249.41057034578054,-10.986210845002631,0.0,7904740.0,50.3147352095072,12.3543887630448,0.0,0.0,0.0,Rwanda,Rwanda,Africa
5476,SAU,1993,132967891655.20506,-1.3637414320213708,7450.658797573651,-4.487074103726357,0.0,17846461.0,42.8459233458107,1.05579531442694,0.0,0.0,0.0,Saudi Arabia,Saudi Arabia,Asia
5477,SDN,1993,8881005435.806017,4.568749189547134,326.730712890625,2.859125045290355,0.0,22163251.0,49.2193270743538,101.380423763812,0.0,0.0,0.0,Sudan,Sudan,Africa
5478,SEN,1993,7367986241.218689,1.3602130065134617,898.9129990429742,-1.385541593845545,0.0,8196551.0,50.372967849526,-0.586434615120184,0.0,0.0,0.0,Senegal,Senegal,Africa
5479,SGP,1993,60603815716.26528,11.459650875246012,18290.13011318502,8.675304888244241,72.8796371846888,3313471.0,49.5898631457492,2.28929964388639,1.867598853904028,2.30083333333333,5.38833333333333,Singapore,Singapore,Asia
5480,SLB,1993,300746361.1287394,3.9999995348558315,849.3596502791396,1.0129286106467958,0.0,354086.0,48.1448009805527,9.16866233321985,-1.048505493488896,0.0,15.7916666666667,Solomon Islands,Solomon Islands,Oceania
5481,SLE,1993,768812334.8017621,1.3745500908638917,178.97299706793535,1.5132422147313207,0.0,4295689.0,50.3739446687132,0.0,18.71761138612121,27.0,50.4583333333333,Sierra Leone,Sierra Leone,Africa
5482,SLV,1993,6680269200.0,5.818315557190147,1186.3407249919064,4.337851702823059,0.0,5630987.0,51.538531344505,18.5066883302714,0.0,0.0,0.0,El Salvador,El Salvador,North America
5486,SUR,1993,428764705.8823529,-6.699998149715199,1015.1280399700571,-7.330428940554427,0.0,422375.0,50.2039656703167,143.51155848349,-57.5263453677236,4.75,9.35,Suriname,Suriname,South America
5488,SWE,1993,212953336588.12344,-2.0656163696098275,24425.28492811181,-2.6328084517702592,49.95592762839962,8718561.0,50.5932407851528,4.72817304626053,9.673719997060456,5.45,12.1,Sweden,Sweden,Europe
5490,SYC,1993,504230620.5518714,7.303370767870703,6978.6807544582425,5.090562684550591,0.0,72253.0,49.8740416210296,1.38364779874215,12.312169649937765,9.365,15.7133333333333,Seychelles,Seychelles,Africa
5492,TCD,1993,1463251163.918803,-15.709837045207735,226.92115787757402,-17.609865013306347,0.0,6448280.0,50.5296140986434,-8.42793348651802,0.0,7.75,0.0,Chad,Chad,Africa
5495,TGO,1993,1233496937.8139474,-15.095827485872064,302.4468804896507,-14.51652358164938,0.0,4078392.0,50.2801594353853,-1.00688168855036,0.0,0.0,0.0,Togo,Togo,Africa
5496,THA,1993,128889262951.15672,8.251915915246272,2230.8411801125026,6.683558177872385,8.186243536700388,57776082.0,50.2336589732755,3.31219168428468,4.391006806907609,8.625,11.1666666666667,Thailand,Thailand,Asia
5497,TJK,1993,1646693642.1212742,-16.399999844882245,287.9939686868135,-17.300623757193165,0.0,5717806.0,50.7952350954195,0.0,0.0,0.0,0.0,Tajikistan,Tajikistan,Asia
5498,TKM,1993,3180952380.9523807,1.5000001739180675,788.9857774447344,-1.151709730523848,0.0,4031698.0,50.9307492773516,0.0,0.0,0.0,0.0,Turkmenistan,Turkmenistan,Asia
5501,TON,1993,138489884.3930636,3.738055382898196,1391.9700517937483,3.496154236586605,0.0,99492.0,49.2039560969726,0.960904460459173,0.0,0.0,0.0,Tonga,Tonga,Oceania
5504,TTO,1993,4669488516.37981,-0.6691147664593302,3608.6416855205825,-1.3194611101251041,0.0,1293974.0,50.4644606460408,10.835235920852,6.146590625276879,7.0625,15.5,Trinidad and Tobago,Trinidad and Tobago,North America
5505,TUN,1993,14608335608.154287,2.1898288614582384,1627.275714543352,0.20192951011866,59.30982745686422,8977173.0,49.6608564856665,3.9749563191613,0.0,0.0,0.0,Tunisia,Tunisia,Africa
5507,TUV,1993,9631024.91567838,4.110823767826616,1011.9811826918545,3.5529113992063515,0.0,9517.0,51.5393506357045,0.0,0.0,0.0,0.0,Tuvalu,Tuvalu,Oceania
5509,UGA,1993,3220439044.1894865,8.32629251939072,165.46503589996374,4.647364951187711,0.0,19462958.0,51.1945974501923,0.0,0.0,16.2583333333333,0.0,Uganda,Uganda,Africa
5510,UKR,1993,65648189143.717354,-14.199999999364337,1258.12951660156,-14.24735480828599,0.0,52179200.0,53.6439467887953,4734.91434744585,-91.72148162842126,148.633333333333,184.25,Ukraine,Ukraine,Europe
5512,URY,1993,15002136971.174488,2.65754610698545,4729.928639066889,2.0744681713501762,21.879143037130174,3171747.0,51.306078322136,54.1007924425194,31.440414811032813,63.3556545886501,94.3371886429813,Uruguay,Uruguay,South America
5513,USA,1993,6858559000000.0,2.7517810509664287,26387.293733817074,1.405708565005284,48.246140333559865,259919000.0,50.9567075751865,2.95165696638559,3.5456172385171905,0.0,6.0,United States,United States,North America
5514,UZB,1993,13099013835.511147,-2.30000000438973,596.9835856125762,-4.495155414007627,0.0,21942000.0,49.8676713370031,0.0,0.0,0.0,0.0,Uzbekistan,Uzbekistan,Asia
5517,VNM,1993,13180953598.171595,8.07273065739605,185.1871220269076,5.965740436710092,0.0,71176405.0,51.1470606024567,0.0,12.577207819335927,22.04,32.1825,Viet Nam,Viet Nam,Asia
5518,VUT,1993,200491853.16784695,0.7354479954557718,1233.43168275123,-1.7254894752603178,0.0,162548.0,48.8415729507592,3.56585691999116,0.0,0.0,0.0,Vanuatu,Vanuatu,Oceania
5520,WSM,1993,133122897.19626167,4.099991010138893,776.851911137018,3.1504906194522277,0.0,171362.0,47.5753084114331,1.71509123658868,0.0,0.0,0.0,Samoa,Samoa,Oceania
5522,ZAF,1993,147194747565.75027,1.233557938647408,3461.333911318737,-0.5868061364171808,39.95077208985094,42525440.0,51.7480054292207,9.71746732988991,2.4646878258743423,0.0,16.1583333333333,South Africa,South Africa,Africa
5523,ZMB,1993,3273505343.8553944,6.797274049071177,395.78505549691704,4.258957181356692,161.78607686910544,8270917.0,51.8272762258405,183.312041464393,-12.455969337128826,88.1333333333333,113.308333333333,Zambia,Zambia,Africa
5524,ZWE,1993,6563813300.0,1.051458647223484,608.0466104513254,-0.3846811762824558,0.0,10794918.0,52.2609991108779,0.0,0.0,29.4458333333333,0.0,Zimbabwe,Zimbabwe,Africa
5528,AGO,1994,4438321017.390678,1.339363436479914,329.69178405477436,-1.8506210457431678,0.0,13462031.0,50.851331422428,949.792531120332,0.0,0.0,0.0,Angola,Angola,Africa
5529,ALB,1994,1880950864.4131145,8.302866596996708,586.4161351308651,8.969761658550908,0.0,3207536.0,49.7633120107201,22.5650526933696,-8.963182188023358,19.8333333333333,23.6666666666667,Albania,Albania,Europe
5530,AND,1994,1017544068.8407956,2.3831822482117957,16670.938428179557,-0.7719984751017108,0.0,61037.0,47.3073709389387,0.0,0.0,0.0,0.0,Andorra,Andorra,Europe
5532,ARE,1994,59305093979.84201,6.896148550526561,25463.496288506263,2.0429573649772976,0.0,2329024.0,32.6576282597346,0.0,0.0,0.0,0.0,United Arab Emirates,United Arab Emirates,Asia
5533,ARG,1994,257440000000.0,5.836200703685265,7464.474736881904,4.420120784864352,0.0,34488696.0,50.7387377011877,0.0,0.0,0.0,0.0,Argentina,Argentina,South America
5534,ARM,1994,1315158636.6755345,5.40000277917656,389.82528646495257,8.012920544392287,0.0,3373713.0,52.2638410558337,3373.75944336293,0.0,0.0,0.0,Armenia,Armenia,Asia
5535,ATG,1994,589429629.6296296,6.676707103242748,8788.013323437941,4.707692262566837,0.0,67072.0,52.1439646946565,0.0,9.590986316615819,4.18785200662889,13.1467623059324,Antigua and Barbuda,Antigua and Barbuda,North America
5536,AUS,1994,322802490487.7205,3.9797061752988157,18129.402186323914,2.98309228927927,20.188765374155345,17805468.0,50.2265198446503,1.96963479688141,7.98605796893548,5.75,9.0875,Australia,Australia,Oceania
5537,AUT,1994,203535242741.83835,2.4021190737988576,25646.70065916842,2.0087619437807973,0.0,7936118.0,51.7901192950797,2.95340936761079,0.0,0.0,0.0,Austria,Austria,Europe
5538,AZE,1994,1193141110.3504274,-19.700001239923836,157.0635499470717,-20.775558548680806,0.0,7596550.0,51.6916137808302,1662.21594875899,0.0,0.0,0.0,Azerbaijan,Azerbaijan,Asia
